ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
2918,新竹縣,竹北市,,,縣政九路146號
2575,高雄市,林園區,,,林園北路236號
2576,高雄市,旗津區,,,中洲三路528號
2577,臺中市,石岡區,,,
2578,臺中市,西區,,,樂群街38號
2579,高雄市,鼓山區,,,6鄰美術館路80號
2580,新北市,中和區,,,民享街37號2樓
2581,新北市,中和區,,,民享街37號2樓
2695,臺北市,信義區,,,仁愛路四段505號
2696,新北市,新莊區,,,西盛街216號
2697,新北市,新莊區,,,裕民街136號4-5樓
2698,臺中市,南區,,,五權南路335號
2699,臺中市,南區,,,五權南路335號
2700,臺北市,中正區,,,中山南路21號
2810,桃園市,楊梅區,,,校前路41號2-3樓
2811,桃園市,楊梅區,,,中華街66巷45號
2812,桃園市,楊梅區,,,中興路145號
2813,桃園市,楊梅區,,,光華街26號
2814,桃園市,楊梅區,,,中興路145號
2815,桃園市,楊梅區,,,中華街66巷45號
2816,桃園市,楊梅區,,,校前路41號2-3樓
2817,南投縣,南投市,,,中正路2號
2818,南投縣,南投市,,,中正路2號
2819,南投縣,集集鎮,,,
2820,南投縣,集集鎮,,,
2821,南投縣,集集鎮,,,民生路65號
2822,南投縣,南投市,,,中興新村光華路 123 號
2948,高雄市,前鎮區,,,新光路61號
2949,高雄市,前鎮區,,,忠勤路8號
2950,高雄市,前鎮區,,,新光路61號
2951,高雄市,前鎮區,,,新光路61號
2952,高雄市,鹽埕區,,,河西路10號
2953,高雄市,鹽埕區,,,河西路10號
2954,高雄市,左營區,,,2鄰啟文路12號
2955,高雄市,三民區,,,2鄰十全一路220號
2956,臺南市,新市區,,,民族路192號
2957,臺南市,新市區,,,民族路192號
2958,高雄市,鹽埕區,,,1鄰大仁路179號5樓、6樓
2959,高雄市,苓雅區,,,001鄰五福一路67號
2960,臺南市,東區,,,裕信路237號
2961,臺南市,東區,,,裕信路237號
2582,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
2583,新北市,中和區,,,民享街37號2樓
2584,新北市,中和區,,,民享街37號2樓
2585,臺北市,松山區,,,
2586,臺北市,文山區,,,
2587,南投縣,南投市,,,光榮北路1號
2588,臺北市,信義區,,,仁愛路四段505號
2701,臺北市,全區域,,,
2702,臺中市,南區,,,五權南路335號
2703,臺中市,豐原區,,,市政路2號
2704,臺中市,豐原區,,,市政路2號
2705,新北市,板橋區,,,貴興路139號
2706,臺中市,豐原區,,,市政路2號
2707,臺中市,豐原區,,,市政路2號
2823,南投縣,南投市,,,中興新村光華路 123 號
2824,南投縣,南投市,,,中興新村光華路 123 號
2825,臺北市,中正區,,,仁愛路一段17號
2826,臺北市,台北市,,,中山區民權東路三段1號
2827,新北市,鶯歌區,,,陶瓷街18號3樓
2828,新竹縣,竹北市,,,縣政九路146號
2983,臺南市,中西區,,,中華西路二段34號
2984,高雄市,小港區,,,博學路365號
2985,新北市,新莊區,,,西盛街216號
2986,新北市,新莊區,,,建中街116巷3弄2號
2987,新北市,新莊區,,,建中街116巷3弄2號
2988,新北市,新莊區,,,新莊路527號
2989,新北市,新莊區,,,中信街74號
2990,新北市,新莊區,,,中信街74號
2991,新北市,新莊區,,,四維路186巷2號
2992,新北市,新莊區,,,建安街26巷4號
2589,澎湖縣,馬公市,,,六合路300號
2590,南投縣,南投市,,,光榮北路1號
2591,南投縣,南投市,,,光榮北路1號
2592,南投縣,南投市,,,光榮北路1號
2593,臺北市,信義區,,,仁愛路四段505號
2594,臺北市,信義區,,,仁愛路四段505號
2595,南投縣,南投市,,,光榮北路1號
2596,臺中市,清水區,,,忠貞路21號
2597,南投縣,南投市,,,中學路1號
2708,臺中市,豐原區,,,市政路2號
2709,臺中市,豐原區,,,市政路2號
2710,臺中市,豐原區,,,市政路2號
2711,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
2712,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
2713,臺南市,中西區,,,南門路與樹林街交叉路口
2714,臺中市,中區,,,成功路300號7樓
2715,臺中市,中區,,,成功路300號7樓
2716,臺中市,中區,,,成功路300號7樓
2717,高雄市,三民區,,,陽明路300號3樓
2829,臺東縣,臺東市,,,台東市大同路254號
2830,南投縣,草屯鎮,,,中正路573號
2831,宜蘭縣,五結鄉,,,五濱路二段201號
2832,臺北市,信義區,,,仁愛路4段505號
2833,臺北市,中山南,,,路21-1號
2834,臺北市,中山南,,,路21-1號
2835,臺北市,中山南,,,路21-1號，信義路側
2836,臺北市,中山南,,,路21-1號
2837,竹北市,縣政九,,,路146號
2838,桃園市,桃園區,,,縣府路21號
2839,桃園市,中壢區,,,中和路39號
2840,高雄市,三民區,,,九如一路720號
2919,臺中市,霧峰區,,,台中市霧峰區中正路738之2號
2920,,,,,
2921,ibi,tio,,,n Hall (Peinan Site Park)
2922,臺南市,中西區,,,台南市中西區中正路1號
2923,臺北市,信義區,,,仁愛路4段505號
2598,臺中市,清水區,,,忠貞路21號
2599,雲林縣,斗六市,,,大學路三段310號
2600,南投縣,草屯鎮,,,中正路573號
2601,臺中市,中區,,,
2602,臺北市,中山區,,,
2603,新北市,萬里區,,,瑪鍊路２２１號４樓
2604,新北市,金山區,,,龜子山8號
2605,苗栗縣,卓蘭鎮,,,中山路125-1號
2718,臺南市,白河區,,,
2719,臺南市,白河區,,,
2720,臺南市,白河區,,,
2721,臺北市,士林區,,,雨農路17-2號1樓
2722,臺南市,白河區,,,
2723,臺南市,白河區,,,
2724,臺中市,清水區,,,忠貞路21號
2841,臺北市,延平南,,,路98號
2842,臺北市,中山南,,,路21-1號
2843,台北市,信義區,,,菸廠路88號B1
2844,臺中市,清水區,,,忠貞路21號
2845,臺中市,西屯區,,,惠來路二段101號
2846,臺北市,中山南,,,路21-1號，信義路側
2847,高雄市,前鎮區,,,新光路61號
2848,基隆市,中正區,,,北寧路369巷61號
2849,桃園市,中壢區,,,中美路76號
2850,桃園市,中壢區,,,光華三街10號2、3樓
2851,桃園市,中壢區,,,台貿一街100號
2962,高雄市,苓雅區,,,001鄰五福一路67號
2963,高雄市,苓雅區,,,001鄰五福一路67號
2964,臺南市,安南區,,,安吉路一段205、207號
2965,桃園市,龍潭區,,,中正路210號
2966,桃園市,龍潭區,,,中正路210號
2967,桃園市,龍潭區,,,中正路210號
2968,桃園市,龍潭區,,,中正路210號
2969,桃園市,中壢區,,,環北路380號
2970,桃園市,龜山區,,,
2971,桃園市,中壢區,,,馬祖新村11~20號
2972,桃園市,龜山區,,,復興一路8號3樓
2973,桃園市,龜山區,,,復興一路8號3樓
2606,苗栗縣,竹南鎮,,,公園路206號
2607,臺中市,西屯區,,,文華路100號
2608,臺北市,全區域,,,
2609,金門縣,金城鎮,,,民權路32號
2610,新北市,鶯歌區,,,陶瓷街18號3樓
2725,臺中市,清水區,,,忠貞路21號
2726,臺中市,清水區,,,忠貞路21號
2727,臺中市,西區,,,英才路600號
2728,臺中市,西區,,,英才路600號
2729,臺北市,大同區,,,赤峰街47巷16號2樓
2730,臺北市,大同區,,,赤峰街47巷16號2樓
2731,臺北市,大同區,,,赤峰街47巷16號2樓
2852,桃園市,中壢區,,,強國路60號
2853,桃園市,龍潭區,,,中興路680號
2854,桃園市,中壢區,,,中美路76號
2855,桃園市,中壢區,,,光華三街10號2、3樓
2856,桃園市,中壢區,,,台貿一街100號
2857,桃園市,中壢區,,,強國路60號
2858,桃園市,中壢區,,,中美路76號
2859,桃園市,中壢區,,,光華三街10號2、3樓
2860,桃園市,中壢區,,,台貿一街100號
2861,桃園市,中壢區,,,強國路60號
2862,桃園市,楊梅區,,,光華街26號
2993,新北市,新莊區,,,
2994,臺南市,安平區,,,育平路320號
2995,桃園市,中壢區,,,環北路380號
2996,臺中市,豐原區,,,臺中市豐原區水源路17巷2號
2997,新北市,萬里區,,,瑪鍊路２２１號４樓
2998,臺中市,清水區,,,忠貞路21號
2999,臺南市,新營區,,,中正路23號
3000,臺中市,北區,,,
3001,高雄市,美濃區,,,6鄰中正路一段59號
2611,臺中市,西區,,,五權西路一段2號
2612,臺北市,106,,,台北市大安區潮州街15號
2613,高雄市,復興三,,,路5號
2614,彰化縣,彰化市,,,74卦山路18號
2615,臺北市,信義區,,,仁愛路四段505號
2616,臺中市,西區,,,五權西路一段2號
2617,,,,,
2732,臺北市,士林區,,,文林路751號
2733,桃園市,桃園區,,,縣府路21號
2734,臺中市,西屯區,,,惠來路二段101號
2735,台北市,萬華區,,,成都路10號
2736,臺中市,太平區,,,大興路201號
2737,台北市,林森北,,,路107巷69號
2738,台北市,林森北,,,路107巷10號
2739,臺北市,中山南,,,路21-1號，信義路側
2740,高雄市,鳳山區,,,三多一路1號
2741,屏東市,民生路,,,4-17號
2742,臺南市,安南區,,,安吉路一段205、207號
2743,臺南市,鹽水區,,,過港路21號
2863,桃園市,楊梅區,,,中興路145號
2864,桃園市,楊梅區,,,中華街66巷45號
2865,新北市,新莊區,,,中港路350號4-8樓
2866,新北市,新莊區,,,中港路350號4-8樓
2867,新北市,新莊區,,,裕民街136號4-5樓
2868,新北市,新莊區,,,裕民街136號4-5樓
2869,新北市,新莊區,,,自由路1號3-5樓
2870,新北市,新莊區,,,裕民街136號4-5樓
2871,新北市,新莊區,,,四維路9號3-5樓
2872,新北市,新莊區,,,西盛街216號
2494,臺中市,西區,,,樂群街38號
2495,新北市,板橋區,,,中正路435號
2496,南投縣,草屯鎮,,,中正路573號
2618,臺北市,大同區,,,延平北路二段33號
2619,高雄市,鳳山區,,,三多一路1號
2620,雲林縣,北港鎮,,,公園路66號
2621,臺北市,中山南,,,路21-1號
2622,南投縣,埔里鎮,,,中華路239號
2623,台北市,北投區,,,學園路1號
2624,台北市,南海路,,,47號
2625,臺北市,中山南,,,路21-1號，信義路側
2626,員林市,大饒里,,,員林大道二段99號
2627,臺南市,東區,,,林森路二段46號
2628,臺南市,東區,,,林森路二段46號
2629,臺南市,東區,,,林森路二段46號
2744,臺南市,新營區,,,中正路23號
2745,臺南市,安南區,,,安吉路一段205、207號
2746,臺南市,安南區,,,安吉路一段205、207號
2747,臺南市,安南區,,,安吉路一段205、207號
2748,臺南市,安南區,,,安吉路一段205、207號
2749,嘉義市,東區,,,忠孝路275號
2750,臺南市,左鎮區,,,61-1號
2751,臺南市,新營區,,,中正路23號
2873,新北市,新莊區,,,西盛街216號
2874,新北市,石碇區,,,
2875,新北市,石碇區,,,碇坪路一段65號
2876,新北市,石碇區,,,碇坪路一段65號
2877,新北市,雙溪區,,,太平路50號3樓
2878,臺中市,豐原區,,,圓環東路782號
2879,臺中市,豐原區,,,圓環東路782號
2880,臺中市,豐原區,,,圓環東路782號
2497,臺南市,中西區,,,中華西路二段34號
2498,中央路,241,,,號6樓
2499,桃園市,中壢區,,,中山路41號7樓A室
2500,臺北市,中山南,,,路21-1號
2501,臺北市,中山南,,,路21-1號
2502,台南市,中西區,,,永華一街75號
2503,台北市,中山區,,,南京東路二段124號9樓
2504,苗栗市,自治路,,,50號
2505,新北市,板橋區,,,大觀路一段59號
2506,新北市,蘆洲區,,,中山二路162號2樓
2507,台北市,中山北,,,路二段113號3樓
2508,臺北市,迪化街,,,一段21號8樓
2509,臺北市,中山南,,,路21-1號，信義路側
2510,高雄市,前鎮區,,,新光路61號
2630,桃園市,楊梅區,,,
2631,桃園市,楊梅區,,,
2632,臺南市,下營區,,,文化街117號
2633,高雄市,苓雅區,,,
2634,高雄市,苓雅區,,,
2635,高雄市,新興區,,,6鄰民生一路271號
2636,南投縣,南投市,,,彰南路二段61號
2637,臺南市,南區,,,
2752,臺南市,東區,,,中華東路三段332號
2753,臺南市,東區,,,中華東路三段332號
2754,臺南市,東區,,,中華東路三段332號
2755,新北市,萬里區,,,瑪鍊路２２１號４樓
2756,新北市,萬里區,,,瑪鍊路２２１號４樓
2757,新北市,萬里區,,,瑪鍊路２２１號４樓
2758,新北市,萬里區,,,瑪鍊路２２１號４樓
2759,新北市,金山區,,,龜子山8號
2881,臺中市,豐原區,,,圓環東路782號
2882,臺北市,中正區,,,中山南路20號
2883,臺中市,大雅區,,,雅潭路四段800號
2884,臺中市,大雅區,,,雅潭路四段800號
2885,新北市,蘆洲區,,,永平街1號3樓
2886,新北市,蘆洲區,,,永平街1號3樓
2887,新北市,蘆洲區,,,永安南路2段134號2樓
2511,臺中市,龍井區,,,
2512,臺中市,中區,,,
2513,臺中市,東區,,,
2514,臺中市,東區,,,
2515,臺中市,大里區,,,
2516,臺中市,潭子區,,,
2517,臺中市,潭子區,,,
2518,臺中市,和平區,,,
2519,臺中市,沙鹿區,,,
2520,臺中市,豐原區,,,
2521,臺中市,大安區,,,
2522,臺中市,大雅區,,,
2523,臺中市,中區,,,
2638,臺北市,中正區,,,
2639,臺北市,內湖區,,,
2640,臺北市,全區域,,,
2399,苗栗縣,苗栗市,,,自治路50號
2400,苗栗縣,公館鄉,,,14鄰館南352號
2401,苗栗縣,苗栗市,,,
2402,苗栗縣,三義鄉,,,廣聲新城88號
2403,苗栗縣,三義鄉,,,廣聲新城88號
2001,新北市,淡水區,,,中正路一段6巷36號
2002,新北市,淡水區,,,中正路一段6巷36號
2003,臺南市,安南區,,,長和路一段250號
2131,桃園市,中壢區,,,中北路200號
2132,臺中市,霧峰區,,,大同路8號
2133,臺中市,霧峰區,,,大同路8號
2134,臺中市,霧峰區,,,大同路8號
2135,臺中市,霧峰區,,,大同路8號
2136,臺中市,霧峰區,,,大同路8號
2137,臺中市,霧峰區,,,大同路8號
2138,高雄市,鼓山區,,,4鄰鼓山三路19-3號
2139,高雄市,鳳山區,,,017鄰光遠路161號
2140,高雄市,鳳山區,,,017鄰光遠路161號
2249,臺北市,大安區,,,新生南路3段16巷1號
2250,臺中市,豐原區,,,圓環東路782號
2404,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
2405,澎湖縣,馬公市,,,
2406,苗栗縣,苗栗市,,,自治路50號
2407,苗栗縣,苗栗市,,,自治路50號
2408,臺中市,沙鹿區,,,鎮南路二段 488號
2409,臺中市,豐原區,,,水源路1-1號
2410,金門縣,金寧鄉,,,仁愛新村1號
2411,澎湖縣,馬公市,,,
2004,臺北市,士林區,,,華岡路55號
2005,臺北市,信義路,,,四段88號8樓
2006,臺北市,大同區,,,103長安西路39號
2007,臺北市,中正區,,,中山南路21號
2141,高雄市,鳳山區,,,017鄰光遠路161號
2142,高雄市,彌陀區,,,2鄰中正路281巷50號
2143,宜蘭縣,員山鄉,,,8鄰員山路二段326號
2144,宜蘭縣,員山鄉,,,8鄰員山路二段326號
2145,臺中市,西屯區,,,惠來路二段101號
2146,南投縣,仁愛鄉,,,
2251,新北市,土城區,,,中正路18號7樓
2252,新北市,樹林區,,,樹新路40-7號3-4樓
2253,臺北市,中正區,,,同安街107號
2254,,,,,
2412,澎湖縣,馬公市,,,
2413,金門縣,金城鎮,,,環島北路一段66號
2414,金門縣,金湖鎮,,,尚義機場2號
2415,澎湖縣,馬公市,,,
2416,高雄市,三民區,,,002鄰大順二路468號
2417,澎湖縣,馬公市,,,
2418,高雄市,新興區,,,1鄰中正三路34號3樓
2419,苗栗縣,苗栗市,,,自治路50號
2008,臺北市,中正區,,,中山南路21號
2009,臺北市,士林區,,,文林路751號
2010,臺北市,士林區,,,文林路751號
2011,臺北市,士林區,,,文林路751號
2012,臺北市,士林區,,,文林路751號
2013,臺北市,士林區,,,文林路751號
2014,臺北市,士林區,,,文林路751號
2147,南投縣,中寮鄉,,,永平路270號
2148,南投縣,魚池鄉,,,秀水路233號
2149,南投縣,草屯鎮,,,草鞋墩一街8號
2150,南投縣,竹山鎮,,,公所路120號
2255,苗栗縣,苗栗市,,,水源里11鄰水流娘8-2號
2256,臺南市,中西區,,,中華西路二段34號
2257,臺北市,中正區,,,濟南路二段27號
2420,臺北市,信義區,,,松高路19號
2421,第1展,覽室,,,
2422,臺中市,北屯區,,,文心路四段575號
2423,臺中市,西區,,,五權西路一段2號
2424,臺中市,西區,,,五權西路一段2號
2425,臺中市,西區,,,五權西路一段2號
2426,嘉義市,忠孝路,,,275號
2427,臺北市,中山南,,,路21-1號
2428,臺南市,東區,,,中華東路3段332號
2429,臺中市,西屯區,,,惠來路二段101號
2430,新北市,淡水區,,,中正路1段6巷36號
2431,台北市,羅斯福,,,路四段92號10樓
2432,桃園市,中壢區,,,中美路16號
2015,臺南市,中西區,,,忠義路二段1號
2016,,,,,
2017,,,,,
2018,,,,,
2019,,,,,
2020,,,,,
2021,台北市,羅斯福,,,路四段92號10樓
2022,屏東市,民生路,,,4-17號
2023,新北市,板橋區,,,莊敬路62號
2024,臺北市,中山南,,,路21-1號，信義路側
2025,臺北市,延平南,,,路98號
2026,新北市,蘆洲區,,,中山二路162號2樓
2027,臺南市,中西區,,,中正路249號，06-229-5191
2028,高雄市,新興區,,,1鄰中正三路34號3樓
2029,高雄市,左營區,,,2鄰啟文路12號
2030,新北市,永和區,,,文化路192巷4弄2-1號
2151,南投縣,南投市,,,中興路669號
2152,臺南市,中西區,,,西門路二段120號B1
2153,南投縣,集集鎮,,,育才街166號
2154,臺南市,中西區,,,西門路二段120號B1
2155,臺南市,中西區,,,西門路二段120號B1
2156,南投縣,南投市,,,光明一路252號
2258,臺北市,中正區,,,濟南路二段27號
2259,臺北市,士林區,,,文林路751號
2260,臺北市,中正區,,,徐州路21號
2483,南投縣,草屯鎮,,,虎山路808號
2484,南投縣,南投市,,,
2485,南投縣,埔里鎮,,,中山路一段435號
2031,新北市,鶯歌區,,,文化路200號
2032,新北市,板橋區,,,貴興路139號
2033,桃園市,觀音區,,,觀新路56號
2034,桃園市,觀音區,,,觀新路56號
2035,桃園市,觀音區,,,觀新路56號
2036,桃園市,觀音區,,,
2037,臺中市,大里區,,,中興路一段163號
2038,臺中市,南屯區,,,
2039,臺中市,南區,,,
2040,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
2157,臺北市,中正區,,,中山南路21號
2158,新北市,復興路,,,43號10樓
2159,臺北市,100,,, 臺北市同安街107號
2160,臺北市,台北市,,,中正區中山南路21號
2161,臺北市,台北市,,,大安區大安路一段77號地下街-近東區地下街14號出口
2261,,,,,
2262,,,,,
2263,,,,,
2264,,,,,
2265,臺中市,西屯區,,,惠來路二段101號
2266,臺北市,北投區,,,學園路1號.
2267,台北市,北投區,,,學園路1號
2268,臺北市,中山南,,,路21-1號，信義路側
2269,台北市,北投區,,,學園路1號
2270,台北市,北投區,,,學園路1號
2271,台北市,北投區,,,學園路1號
2272,台北市,北投區,,,學園路1號
2273,台北市,北投區,,,學園路1號
2274,台北市,北投區,,,學園路1號
2275,台北市,北投區,,,學園路1號
2276,台北市,北投區,,,學園路1號
2277,台北市,北投區,,,學園路1號
2278,新北市,板橋區,,,莊敬路62號
2279,臺北市,延平南,,,路98號2樓
2280,高雄市,苓雅區,,,五福一路67號
2281,台北市,北投區,,,學園路1號
2282,高雄市,鳳山區,,,光遠路161號
2283,台南市,中西區,,,開山路152號
2284,台北市,信義區,,,菸廠路88號 誠品松菸店B1
2285,新竹縣,竹北市,,,嘉豐南路一段122號
2286,高雄市,苓雅區,,,五福一路67號
2287,桃園市,龍潭區,,,
2433,新竹市,東大路,,,二段17號
2434,臺北市,中山南,,,路21-1號
2435,高雄市,鳳山區,,,三多一路1號
2436,臺北市,中山南,,,路21-1號
2437,臺北市,中山南,,,路21-1號，信義路側
2438,臺北市,中山南,,,路21-1號，信義路側
2439,竹北市,縣政九,,,路146號
2440,臺北市,信義區,,,光復南路133號
2441,新北市,新店區,,,
2442,臺中市,清水區,,,忠貞路21號
2443,臺中市,清水區,,,忠貞路21號
2444,臺中市,清水區,,,
2041,花蓮縣,花蓮市,,,文復路六號
2042,花蓮縣,花蓮市,,,文復路六號
2043,臺中市,豐原區,,,市政路2號
2044,花蓮縣,花蓮市,,,文復路六號
2045,高雄市,岡山區,,,公園路2-1號
2046,高雄市,岡山區,,,公園路2-1號
2047,高雄市,岡山區,,,公園路2-1號
2048,高雄市,岡山區,,,公園路2-1號
2049,高雄市,前鎮區,,,8鄰新衙路17號
2162,臺北市,中正區,,,中山南路21號
2163,臺北市,中正區,,,中山南路21號
2164,臺北市,中山南,,,路21-1號
2165,台北市,信義區,,,菸廠路88號B1
2166,高雄市,鳳山區,,,光遠路161號
2167,台北市,八德路,,,三段25號
2168,民雄鄉,建國路,,,2段265號
2169,臺北市,中山南,,,路21-1號，信義路側
2170,臺北市,中山南,,,路21-1號
2171,臺北市,中山南,,,路21-1號
2172,台北市,萬華區,,,成都路10號
2173,台北市,萬華區,,,康定路173巷5號
2174,臺北市,信義區,,,市府路1號2樓
2175,臺北市,中山南,,,路21-1號
2176,宜蘭市,中山路,,,二段482號
2177,高雄市,鳳山區,,,光遠路161號
2178,桃園市,八德區,,,
2179,桃園市,大溪區,,,員林路一段29巷101號
2180,桃園市,平鎮區,,,
2288,桃園市,桃園區,,,三民路一段100號
2289,臺中市,清水區,,,忠貞路21號
2290,臺中市,西區,,,
2291,臺中市,北屯區,,,
2292,臺中市,南區,,,
2293,臺中市,北屯區,,,
2294,臺中市,清水區,,,
2461,南投縣,南投市,,,建國路135號
2462,南投縣,南投市,,,建國路135號
2463,南投縣,南投市,,,建國路135號
2464,南投縣,南投市,,,建國路135號
2465,南投縣,南投市,,,建國路135號
2466,南投縣,南投市,,,建國路135號
2467,南投縣,南投市,,,彰南路二段61號
2468,南投縣,南投市,,,中興新村環山路95巷26號
2050,高雄市,左營區,,,2鄰啟文路12號
2051,高雄市,楠梓區,,,楠梓路262號
2052,臺北市,台北市,,,松山區復興北路99號2樓
2053,新竹市,東區,,,忠孝路80號
2181,桃園市,中壢區,,,
2182,臺北市,大安區,,,仁愛路三段55號
2183,新北市,淡水區,,,民生路27號4樓、5樓、6樓
2184,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
2185,新北市,淡水區,,,中正東路2段68號
2186,新北市,淡水區,,,文化路65號
2187,新北市,板橋區,,,陽明街166號
2295,臺中市,清水區,,,忠貞路21號
2296,高雄市,林園區,,,林園北路236號
2297,新竹縣,竹東鎮,,,忠孝街95號(美之城)
2298,臺南市,下營區,,,文化街117號
2299,桃園市,桃園區,,,縣府路21號
2486,南投縣,國姓鄉,,,
2487,南投縣,魚池鄉,,,魚池街441-6號
2488,苗栗縣,苗栗市,,,自治路50號
2054,高雄市, 80,,,3鹽埕區大勇路1號
2055,,,,,
2056,臺北市,中正區,,,中山南路21號
2057,竹北市,縣政九,,,路146號.
2058,臺南市,東區,,,中華東路3段332號
2059,臺中市,清水區,,,忠貞路21號
2060,台北市,中山南,,,路21-1號
2061,台北市,大安區,,,建國南路一段177號
2062,高雄市,苓雅區,,,五福一路67號
2063,高雄市,苓雅區,,,五福一路67號
2064,高雄市,苓雅區,,,五福一路67號
2065,高雄市,三民區,,,陽明路300號3樓
2188,新北市,三重區,,,溪尾街303號
2189,新北市,板橋區,,,莊敬路62號
2190,新北市,板橋區,,,莊敬路62號
2191,新北市,板橋區,,,莊敬路62號
2300,桃園市,大溪區,,,
2301,臺中市,西屯區,,,市政北二路386號
2302,桃園市,八德區,,,
2303,桃園市,中壢區,,,延平路198號
2304,臺中市,西屯區,,,
2305,臺中市,西屯區,,,
2306,臺中市,西屯區,,,
2445,新北市,全區域,,,
2446,臺中市,豐原區,,,圓環東路782號
2447,臺中市,豐原區,,,圓環東路782號
2448,臺中市,豐原區,,,圓環東路782號
2449,臺中市,豐原區,,,圓環東路782號
2450,臺中市,豐原區,,,圓環東路782號
2451,臺中市,豐原區,,,圓環東路782號
2452,臺南市,安南區,,,郡安路四段66號
2453,臺南市,安南區,,,郡安路四段66號
2066,高雄市,三民區,,,002鄰大順二路468號
2067,桃園市,中壢區,,,
2068,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
2069,桃園市,大溪區,,,
2070,桃園市,大溪區,,,
2071,新北市,淡水區,,,中正路259 號
2072,臺中市,北區,,,
2073,高雄市,杉林區,,,
